N_Neighbors,Min_dist,Repulsion_str,metric,spearman_rho,p_value,n_pairs,pdf,status,error
5,0.25,5.0,manhattan,0.41852211173366305,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.25_repstr5.0_manhattan.pdf,OK,
2,0.0,2.0,euclidean,0.41842976072544585,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.0_repstr2.0_euclidean.pdf,OK,
50,0.0,100.0,manhattan,0.4181048653097042,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.0_repstr100.0_manhattan.pdf,OK,
50,0.25,100.0,manhattan,0.4181001989380331,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.25_repstr100.0_manhattan.pdf,OK,
100,0.0,1.0,manhattan,0.41805285646881285,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.0_repstr1.0_manhattan.pdf,OK,
200,0.25,100.0,cosine,0.41793140782226407,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.25_repstr100.0_cosine.pdf,OK,
1000,0.0,100.0,euclidean,0.4178599811911655,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.0_repstr100.0_euclidean.pdf,OK,
200,0.25,5.0,euclidean,0.41779551514113705,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.25_repstr5.0_euclidean.pdf,OK,
200,0.8,0.01,euclidean,0.417704657597475,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.8_repstr0.01_euclidean.pdf,OK,
1000,0.5,2.0,manhattan,0.41720377738728054,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.5_repstr2.0_manhattan.pdf,OK,
100,0.99,5.0,manhattan,0.41668247467072295,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.99_repstr5.0_manhattan.pdf,OK,
50,0.0,5.0,manhattan,0.4164192443684484,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.0_repstr5.0_manhattan.pdf,OK,
20,0.0,10.0,euclidean,0.4161574602808358,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.0_repstr10.0_euclidean.pdf,OK,
5,0.1,5.0,manhattan,0.41597343255945474,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.1_repstr5.0_manhattan.pdf,OK,
1000,0.5,1.0,manhattan,0.4157798330512398,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.5_repstr1.0_manhattan.pdf,OK,
2,0.1,10.0,cosine,0.4157601108372543,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.1_repstr10.0_cosine.pdf,OK,
2,0.99,0.01,cosine,0.415525397262328,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.99_repstr0.01_cosine.pdf,OK,
1000,0.99,2.0,cosine,0.41533662375356056,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.99_repstr2.0_cosine.pdf,OK,
1000,0.8,10.0,manhattan,0.41484185197131024,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.8_repstr10.0_manhattan.pdf,OK,
5,0.99,0.5,manhattan,0.41471116569260497,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.99_repstr0.5_manhattan.pdf,OK,
20,0.99,0.01,manhattan,0.4134438622212637,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.99_repstr0.01_manhattan.pdf,OK,
20,0.25,0.01,manhattan,0.41338239477527977,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.25_repstr0.01_manhattan.pdf,OK,
50,0.8,5.0,manhattan,0.41298647646871905,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.8_repstr5.0_manhattan.pdf,OK,
5,0.25,10.0,euclidean,0.41202845770482016,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.25_repstr10.0_euclidean.pdf,OK,
20,0.8,5.0,manhattan,0.4111367103550529,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.8_repstr5.0_manhattan.pdf,OK,
2,0.5,5.0,manhattan,0.40942933079274424,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.5_repstr5.0_manhattan.pdf,OK,
100,0.25,100.0,cosine,0.4092325183357229,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.25_repstr100.0_cosine.pdf,OK,
2,0.1,100.0,euclidean,0.4092071589267863,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.1_repstr100.0_euclidean.pdf,OK,
50,0.99,1.0,manhattan,0.40877962791069333,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.99_repstr1.0_manhattan.pdf,OK,
1000,0.8,5.0,euclidean,0.40868193236877426,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.8_repstr5.0_euclidean.pdf,OK,
50,0.0,2.0,cosine,0.40856066205431113,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.0_repstr2.0_cosine.pdf,OK,
200,0.99,10.0,manhattan,0.4079741958655227,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.99_repstr10.0_manhattan.pdf,OK,
20,0.1,2.0,cosine,0.4075798030077228,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.1_repstr2.0_cosine.pdf,OK,
1000,0.99,1.0,manhattan,0.40723857306070965,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.99_repstr1.0_manhattan.pdf,OK,
5,0.1,0.5,cosine,0.40710737683291537,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.1_repstr0.5_cosine.pdf,OK,
50,0.5,10.0,cosine,0.40682544884871097,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.5_repstr10.0_cosine.pdf,OK,
20,0.99,0.5,euclidean,0.4065983773642178,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.99_repstr0.5_euclidean.pdf,OK,
20,0.25,10.0,euclidean,0.40635790072893796,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.25_repstr10.0_euclidean.pdf,OK,
50,0.8,0.5,manhattan,0.40603134060406787,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.8_repstr0.5_manhattan.pdf,OK,
50,0.1,2.0,cosine,0.4057824100182724,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.1_repstr2.0_cosine.pdf,OK,
200,0.5,0.01,cosine,0.4056144666596978,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.5_repstr0.01_cosine.pdf,OK,
5,0.0,0.5,cosine,0.4049206872756083,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.0_repstr0.5_cosine.pdf,OK,
50,0.8,0.5,euclidean,0.40316588004968495,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.8_repstr0.5_euclidean.pdf,OK,
5,0.25,2.0,euclidean,0.4030837581379633,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.25_repstr2.0_euclidean.pdf,OK,
200,0.99,100.0,cosine,0.4024676159726234,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.99_repstr100.0_cosine.pdf,OK,
200,0.1,5.0,euclidean,0.40217893306449803,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.1_repstr5.0_euclidean.pdf,OK,
5,0.1,2.0,euclidean,0.402050229122742,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.1_repstr2.0_euclidean.pdf,OK,
2,0.8,1.0,manhattan,0.4011988159385126,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.8_repstr1.0_manhattan.pdf,OK,
100,0.25,10.0,manhattan,0.4010438693543658,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.25_repstr10.0_manhattan.pdf,OK,
20,0.1,0.5,cosine,0.4009939950109745,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.1_repstr0.5_cosine.pdf,OK,
20,0.5,100.0,euclidean,0.4007408477938131,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.5_repstr100.0_euclidean.pdf,OK,
200,0.5,5.0,manhattan,0.4004177292520937,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.5_repstr5.0_manhattan.pdf,OK,
200,0.1,2.0,euclidean,0.4003125880970164,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.1_repstr2.0_euclidean.pdf,OK,
20,0.99,5.0,euclidean,0.4001624611561975,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.99_repstr5.0_euclidean.pdf,OK,
1000,0.25,100.0,manhattan,0.4001450730058587,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.25_repstr100.0_manhattan.pdf,OK,
2,0.99,100.0,euclidean,0.40010814919483856,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.99_repstr100.0_euclidean.pdf,OK,
50,0.8,10.0,manhattan,0.3999739357027169,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.8_repstr10.0_manhattan.pdf,OK,
1000,0.8,2.0,manhattan,0.39994126595611407,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.8_repstr2.0_manhattan.pdf,OK,
50,0.25,1.0,manhattan,0.3999005179769954,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.25_repstr1.0_manhattan.pdf,OK,
100,0.1,100.0,manhattan,0.3998343677762605,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.1_repstr100.0_manhattan.pdf,OK,
100,0.1,1.0,euclidean,0.399755479677276,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.1_repstr1.0_euclidean.pdf,OK,
5,0.5,1.0,euclidean,0.39973485490079,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.5_repstr1.0_euclidean.pdf,OK,
2,0.8,2.0,euclidean,0.39971226307020946,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.8_repstr2.0_euclidean.pdf,OK,
1000,0.1,2.0,cosine,0.39967403016297687,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.1_repstr2.0_cosine.pdf,OK,
200,0.8,0.5,manhattan,0.39952405695560095,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.8_repstr0.5_manhattan.pdf,OK,
20,0.0,1.0,cosine,0.3993262345387813,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.0_repstr1.0_cosine.pdf,OK,
1000,0.8,1.0,manhattan,0.39931673447129384,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.8_repstr1.0_manhattan.pdf,OK,
1000,0.5,0.01,euclidean,0.39914318114555114,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.5_repstr0.01_euclidean.pdf,OK,
1000,0.5,0.5,euclidean,0.3991419108610382,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.5_repstr0.5_euclidean.pdf,OK,
1000,0.0,100.0,cosine,0.39889546904706225,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.0_repstr100.0_cosine.pdf,OK,
5,0.5,10.0,cosine,0.39889490051768,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.5_repstr10.0_cosine.pdf,OK,
5,0.99,100.0,manhattan,0.3987858698007311,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.99_repstr100.0_manhattan.pdf,OK,
1000,0.0,1.0,manhattan,0.39874383116469275,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.0_repstr1.0_manhattan.pdf,OK,
50,0.1,1.0,cosine,0.3984733114204168,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.1_repstr1.0_cosine.pdf,OK,
20,0.5,0.5,manhattan,0.39842908469015725,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.5_repstr0.5_manhattan.pdf,OK,
1000,0.25,5.0,euclidean,0.39841139385047214,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.25_repstr5.0_euclidean.pdf,OK,
20,0.5,1.0,cosine,0.3982399875786589,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.5_repstr1.0_cosine.pdf,OK,
50,0.99,2.0,cosine,0.3981858262907263,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.99_repstr2.0_cosine.pdf,OK,
200,0.5,1.0,cosine,0.3981791497504235,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.5_repstr1.0_cosine.pdf,OK,
50,0.99,1.0,euclidean,0.3980371575682334,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.99_repstr1.0_euclidean.pdf,OK,
200,0.0,5.0,manhattan,0.3978422459945785,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.0_repstr5.0_manhattan.pdf,OK,
200,0.0,100.0,cosine,0.39782145655576706,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.0_repstr100.0_cosine.pdf,OK,
2,0.5,0.5,euclidean,0.39777028971893497,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.5_repstr0.5_euclidean.pdf,OK,
100,0.0,0.01,euclidean,0.3976903522135611,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.0_repstr0.01_euclidean.pdf,OK,
100,0.8,5.0,euclidean,0.39767987012217076,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.8_repstr5.0_euclidean.pdf,OK,
200,0.99,2.0,manhattan,0.3975930616213561,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.99_repstr2.0_manhattan.pdf,OK,
20,0.0,0.5,manhattan,0.3973325937097413,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.0_repstr0.5_manhattan.pdf,OK,
50,0.1,5.0,manhattan,0.39726998078109377,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.1_repstr5.0_manhattan.pdf,OK,
50,0.1,100.0,euclidean,0.3971788636868357,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.1_repstr100.0_euclidean.pdf,OK,
200,0.25,2.0,manhattan,0.39714635372079565,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.25_repstr2.0_manhattan.pdf,OK,
100,0.8,0.5,euclidean,0.39707722793072364,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.8_repstr0.5_euclidean.pdf,OK,
5,0.25,0.01,manhattan,0.39688153845899926,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.25_repstr0.01_manhattan.pdf,OK,
20,0.99,0.01,cosine,0.39687672530631857,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.99_repstr0.01_cosine.pdf,OK,
50,0.25,2.0,euclidean,0.3968381299040727,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.25_repstr2.0_euclidean.pdf,OK,
2,0.99,1.0,cosine,0.396669614635909,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.99_repstr1.0_cosine.pdf,OK,
100,0.25,2.0,manhattan,0.39666560517635485,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.25_repstr2.0_manhattan.pdf,OK,
2,0.25,5.0,cosine,0.3966478150598557,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.25_repstr5.0_cosine.pdf,OK,
20,0.5,2.0,manhattan,0.3966063901369567,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.5_repstr2.0_manhattan.pdf,OK,
200,0.8,10.0,euclidean,0.39646173670447343,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.8_repstr10.0_euclidean.pdf,OK,
5,0.25,1.0,manhattan,0.39628902697958274,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.25_repstr1.0_manhattan.pdf,OK,
1000,0.99,100.0,euclidean,0.3961883886285344,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.99_repstr100.0_euclidean.pdf,OK,
1000,0.8,100.0,euclidean,0.3960719330031816,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.8_repstr100.0_euclidean.pdf,OK,
5,0.8,1.0,euclidean,0.3960417151460047,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.8_repstr1.0_euclidean.pdf,OK,
100,0.99,1.0,euclidean,0.39601708215019815,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.99_repstr1.0_euclidean.pdf,OK,
100,0.25,5.0,manhattan,0.39596758154328715,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.25_repstr5.0_manhattan.pdf,OK,
2,0.0,0.5,manhattan,0.39593686989054255,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.0_repstr0.5_manhattan.pdf,OK,
50,0.1,100.0,manhattan,0.39592611594295657,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.1_repstr100.0_manhattan.pdf,OK,
100,0.8,2.0,euclidean,0.39584600972648015,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.8_repstr2.0_euclidean.pdf,OK,
1000,0.25,2.0,manhattan,0.3958269504329078,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.25_repstr2.0_manhattan.pdf,OK,
5,0.1,100.0,manhattan,0.39554075761393187,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.1_repstr100.0_manhattan.pdf,OK,
50,0.25,0.5,euclidean,0.39552714848704146,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.25_repstr0.5_euclidean.pdf,OK,
2,0.99,2.0,cosine,0.3954632192789701,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.99_repstr2.0_cosine.pdf,OK,
1000,0.1,10.0,cosine,0.3953318083387901,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.1_repstr10.0_cosine.pdf,OK,
1000,0.99,0.01,cosine,0.3950986385079758,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.99_repstr0.01_cosine.pdf,OK,
20,0.1,10.0,euclidean,0.3950301423294758,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.1_repstr10.0_euclidean.pdf,OK,
50,0.5,100.0,euclidean,0.3945757722554594,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.5_repstr100.0_euclidean.pdf,OK,
2,0.1,5.0,euclidean,0.3944563511727651,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.1_repstr5.0_euclidean.pdf,OK,
2,0.5,10.0,euclidean,0.394454944552116,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.5_repstr10.0_euclidean.pdf,OK,
5,0.0,1.0,cosine,0.39428645133897244,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.0_repstr1.0_cosine.pdf,OK,
200,0.8,100.0,cosine,0.3942861422622127,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.8_repstr100.0_cosine.pdf,OK,
1000,0.8,2.0,cosine,0.39401397653460873,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.8_repstr2.0_cosine.pdf,OK,
100,0.8,0.01,cosine,0.39367766814539334,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.8_repstr0.01_cosine.pdf,OK,
200,0.8,10.0,cosine,0.39367668089572255,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.8_repstr10.0_cosine.pdf,OK,
1000,0.5,100.0,manhattan,0.3934797336363536,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.5_repstr100.0_manhattan.pdf,OK,
200,0.1,1.0,manhattan,0.39243673137436164,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.1_repstr1.0_manhattan.pdf,OK,
5,0.0,2.0,manhattan,0.39222784158974555,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.0_repstr2.0_manhattan.pdf,OK,
5,0.0,1.0,euclidean,0.3922216292870306,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.0_repstr1.0_euclidean.pdf,OK,
2,0.1,1.0,euclidean,0.3920803430093893,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.1_repstr1.0_euclidean.pdf,OK,
200,0.0,2.0,euclidean,0.39158704815742157,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.0_repstr2.0_euclidean.pdf,OK,
100,0.8,1.0,euclidean,0.39106167510862555,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.8_repstr1.0_euclidean.pdf,OK,
1000,0.25,100.0,euclidean,0.3910564097041296,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.25_repstr100.0_euclidean.pdf,OK,
5,0.5,0.01,euclidean,0.3910274502652606,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.5_repstr0.01_euclidean.pdf,OK,
5,0.25,0.5,manhattan,0.3909271503563465,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.25_repstr0.5_manhattan.pdf,OK,
1000,0.0,0.01,euclidean,0.39058177810494155,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.0_repstr0.01_euclidean.pdf,OK,
1000,0.0,5.0,euclidean,0.3903553320006059,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.0_repstr5.0_euclidean.pdf,OK,
50,0.99,0.01,euclidean,0.3900450539840158,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.99_repstr0.01_euclidean.pdf,OK,
50,0.5,100.0,manhattan,0.38894100507996754,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.5_repstr100.0_manhattan.pdf,OK,
2,0.25,2.0,manhattan,0.3872019102768532,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.25_repstr2.0_manhattan.pdf,OK,
5,0.5,0.5,cosine,0.3865781800831706,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.5_repstr0.5_cosine.pdf,OK,
1000,0.25,0.01,cosine,0.3863306984510912,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.25_repstr0.01_cosine.pdf,OK,
100,0.0,100.0,cosine,0.3851668824635385,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.0_repstr100.0_cosine.pdf,OK,
20,0.0,0.01,cosine,0.3849917164723459,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.0_repstr0.01_cosine.pdf,OK,
2,0.1,0.5,euclidean,0.38436198335852334,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.1_repstr0.5_euclidean.pdf,OK,
1000,0.5,5.0,manhattan,0.3841785706610202,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.5_repstr5.0_manhattan.pdf,OK,
100,0.1,100.0,cosine,0.3824667367057048,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.1_repstr100.0_cosine.pdf,OK,
200,0.5,1.0,euclidean,0.38245078959145906,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.5_repstr1.0_euclidean.pdf,OK,
100,0.5,5.0,manhattan,0.3815542197091512,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.5_repstr5.0_manhattan.pdf,OK,
1000,0.5,1.0,cosine,0.38140688624197944,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.5_repstr1.0_cosine.pdf,OK,
200,0.5,5.0,euclidean,0.3811256782286768,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.5_repstr5.0_euclidean.pdf,OK,
200,0.0,10.0,cosine,0.3805336351823131,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.0_repstr10.0_cosine.pdf,OK,
5,0.99,2.0,manhattan,0.3789473554555691,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.99_repstr2.0_manhattan.pdf,OK,
100,0.1,100.0,euclidean,0.3788233547591059,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.1_repstr100.0_euclidean.pdf,OK,
5,0.1,10.0,euclidean,0.37859387306126435,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.1_repstr10.0_euclidean.pdf,OK,
5,0.0,1.0,manhattan,0.3777041068277644,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.0_repstr1.0_manhattan.pdf,OK,
20,0.8,1.0,euclidean,0.37760684764881386,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.8_repstr1.0_euclidean.pdf,OK,
50,0.8,100.0,euclidean,0.3774640845971524,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.8_repstr100.0_euclidean.pdf,OK,
20,0.0,0.5,euclidean,0.3770708030420878,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.0_repstr0.5_euclidean.pdf,OK,
1000,0.8,0.01,cosine,0.3764081008134248,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.8_repstr0.01_cosine.pdf,OK,
200,0.1,2.0,cosine,0.3743757890852458,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.1_repstr2.0_cosine.pdf,OK,
50,0.5,1.0,euclidean,0.37378082000112295,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.5_repstr1.0_euclidean.pdf,OK,
5,0.1,100.0,euclidean,0.3729375228710316,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.1_repstr100.0_euclidean.pdf,OK,
5,0.8,2.0,cosine,0.37284570684854107,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.8_repstr2.0_cosine.pdf,OK,
200,0.25,10.0,cosine,0.37281579457045094,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.25_repstr10.0_cosine.pdf,OK,
20,0.25,10.0,cosine,0.37279583700959673,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.25_repstr10.0_cosine.pdf,OK,
200,0.0,5.0,euclidean,0.37266587793929856,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.0_repstr5.0_euclidean.pdf,OK,
200,0.8,1.0,cosine,0.3721439919244868,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.8_repstr1.0_cosine.pdf,OK,
100,0.25,2.0,cosine,0.3715130784366003,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.25_repstr2.0_cosine.pdf,OK,
100,0.25,10.0,euclidean,0.37140320469780624,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.25_repstr10.0_euclidean.pdf,OK,
200,0.99,1.0,manhattan,0.37139923252858026,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.99_repstr1.0_manhattan.pdf,OK,
100,0.0,2.0,euclidean,0.3710695443318682,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.0_repstr2.0_euclidean.pdf,OK,
100,0.99,2.0,manhattan,0.37099339669190323,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.99_repstr2.0_manhattan.pdf,OK,
50,0.8,100.0,cosine,0.37087780111221,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.8_repstr100.0_cosine.pdf,OK,
5,0.8,0.01,cosine,0.3700177641392958,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.8_repstr0.01_cosine.pdf,OK,
20,0.1,10.0,manhattan,0.36963147517314243,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.1_repstr10.0_manhattan.pdf,OK,
5,0.5,5.0,cosine,0.36955366503647635,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.5_repstr5.0_cosine.pdf,OK,
1000,0.0,1.0,euclidean,0.369528817998342,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.0_repstr1.0_euclidean.pdf,OK,
1000,0.8,100.0,manhattan,0.3692912197627459,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.8_repstr100.0_manhattan.pdf,OK,
