perplexity,early_exaggeration,pca_components,metric,explained_variance,spearman_rho,p_value,n_pairs,pdf,status,error
10,1000,40,manhattan,0.36395096328206755,0.3638692413921554,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e1000_pca40_manhattan.pdf,OK,
10,1000,40,cosine,0.36395096328206755,0.1484394513083453,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e1000_pca40_cosine.pdf,OK,
10,1000,40,euclidean,0.4581330224820056,0.34754051537837055,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e1000_pca40_euclidean.pdf,OK,
10,1000,40,manhattan,0.4581330224820056,0.3585144619466065,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e1000_pca40_manhattan.pdf,OK,
10,1000,40,cosine,0.4581330224820056,0.11333569315193785,4.313595819205031e-283,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e1000_pca40_cosine.pdf,OK,
10,1000,40,euclidean,0.5566912206836107,0.27500043232379173,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e1000_pca40_euclidean.pdf,OK,
10,1000,40,manhattan,0.5566912206836107,0.3325078703412371,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e1000_pca40_manhattan.pdf,OK,
10,1000,40,cosine,0.5566912206836107,0.21204293305010471,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e1000_pca40_cosine.pdf,OK,
20,10,40,euclidean,0.17878070617143674,0.8249275762768208,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e10_pca40_euclidean.pdf,OK,
20,10,40,manhattan,0.17878070617143674,0.8165507511041129,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e10_pca40_manhattan.pdf,OK,
20,10,40,cosine,0.17878070617143674,0.7232906604076981,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e10_pca40_cosine.pdf,OK,
20,10,40,euclidean,0.36395096328206755,0.42127164369006276,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e10_pca40_euclidean.pdf,OK,
20,10,40,manhattan,0.36395096328206755,0.3860691206918191,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e10_pca40_manhattan.pdf,OK,
20,10,40,cosine,0.36395096328206755,0.6888965615917412,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e10_pca40_cosine.pdf,OK,
20,10,40,euclidean,0.4581330224820056,0.3091870494170187,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e10_pca40_euclidean.pdf,OK,
20,10,40,manhattan,0.4581330224820056,0.26222141928398274,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e10_pca40_manhattan.pdf,OK,
20,10,40,cosine,0.4581330224820056,0.6503096357508922,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e10_pca40_cosine.pdf,OK,
20,10,40,euclidean,0.5566912206836107,0.2720821221411314,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e10_pca40_euclidean.pdf,OK,
20,10,40,manhattan,0.5566912206836107,0.20651817321244537,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e10_pca40_manhattan.pdf,OK,
20,10,40,cosine,0.5566912206836107,0.6227376401023927,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e10_pca40_cosine.pdf,OK,
20,12,40,euclidean,0.17878070617143674,0.8209469879814132,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e12_pca40_euclidean.pdf,OK,
20,12,40,manhattan,0.17878070617143674,0.8149343518171074,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e12_pca40_manhattan.pdf,OK,
20,12,40,cosine,0.17878070617143674,0.7284623072001501,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e12_pca40_cosine.pdf,OK,
20,12,40,euclidean,0.36395096328206755,0.4278343033784367,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e12_pca40_euclidean.pdf,OK,
20,12,40,manhattan,0.36395096328206755,0.3881134082429275,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e12_pca40_manhattan.pdf,OK,
20,12,40,cosine,0.36395096328206755,0.6881735078682314,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e12_pca40_cosine.pdf,OK,
20,12,40,euclidean,0.4581330224820056,0.31800098756327505,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e12_pca40_euclidean.pdf,OK,
20,12,40,manhattan,0.4581330224820056,0.26558199296375334,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e12_pca40_manhattan.pdf,OK,
20,12,40,cosine,0.4581330224820056,0.6551199768460466,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e12_pca40_cosine.pdf,OK,
20,12,40,euclidean,0.5566912206836107,0.27470086138172023,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e12_pca40_euclidean.pdf,OK,
20,12,40,manhattan,0.5566912206836107,0.20813173577049338,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e12_pca40_manhattan.pdf,OK,
20,12,40,cosine,0.5566912206836107,0.6233622229253719,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e12_pca40_cosine.pdf,OK,
20,14,40,euclidean,0.17878070617143674,0.8178978353351684,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e14_pca40_euclidean.pdf,OK,
20,14,40,manhattan,0.17878070617143674,0.8120625899186734,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e14_pca40_manhattan.pdf,OK,
20,14,40,cosine,0.17878070617143674,0.727573766401888,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e14_pca40_cosine.pdf,OK,
20,14,40,euclidean,0.36395096328206755,0.42574688952162976,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e14_pca40_euclidean.pdf,OK,
20,14,40,manhattan,0.36395096328206755,0.3879157084698009,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e14_pca40_manhattan.pdf,OK,
20,14,40,cosine,0.36395096328206755,0.6892038875327007,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e14_pca40_cosine.pdf,OK,
20,14,40,euclidean,0.4581330224820056,0.31841859091277563,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e14_pca40_euclidean.pdf,OK,
20,14,40,manhattan,0.4581330224820056,0.26779875607702786,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e14_pca40_manhattan.pdf,OK,
20,14,40,cosine,0.4581330224820056,0.6586215834627713,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e14_pca40_cosine.pdf,OK,
20,14,40,euclidean,0.5566912206836107,0.27319584797592067,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e14_pca40_euclidean.pdf,OK,
20,14,40,manhattan,0.5566912206836107,0.2097764640902082,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e14_pca40_manhattan.pdf,OK,
20,14,40,cosine,0.5566912206836107,0.6248100913343738,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e14_pca40_cosine.pdf,OK,
20,20,40,euclidean,0.17878070617143674,0.8165651710212719,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e20_pca40_euclidean.pdf,OK,
20,20,40,manhattan,0.17878070617143674,0.8103938510805437,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e20_pca40_manhattan.pdf,OK,
20,20,40,cosine,0.17878070617143674,0.7256851089422841,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e20_pca40_cosine.pdf,OK,
20,20,40,euclidean,0.36395096328206755,0.41736220886714664,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e20_pca40_euclidean.pdf,OK,
20,20,40,manhattan,0.36395096328206755,0.38118599266632647,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e20_pca40_manhattan.pdf,OK,
20,20,40,cosine,0.36395096328206755,0.6889767735042803,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e20_pca40_cosine.pdf,OK,
20,20,40,euclidean,0.4581330224820056,0.3278608114422878,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e20_pca40_euclidean.pdf,OK,
20,20,40,manhattan,0.4581330224820056,0.27373868336620255,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e20_pca40_manhattan.pdf,OK,
20,20,40,cosine,0.4581330224820056,0.6578965900320873,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e20_pca40_cosine.pdf,OK,
20,20,40,euclidean,0.5566912206836107,0.27734635145504094,0.0,99995,year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e20_pca40_euclidean.pdf,OK,
